Year,Date,Hourly Demand Met (in MW),Datetime,Temperature_C,Humidity_%
2025,17-Mar 4am,175556.99,17-03-2025 04:00,24.3,62.83
2025,17-Mar 5am,180431.93,17-03-2025 05:00,23.64,57.24
2025,17-Mar 6am,188049.95,17-03-2025 06:00,26.28,58.03
2025,17-Mar 7am,199439.84,17-03-2025 07:00,26.13,55.98
2025,17-Mar 8am,203719.42,17-03-2025 08:00,25.91,61.44
2025,17-Mar 9am,211037.93,17-03-2025 09:00,28.75,36.81
2025,17-Mar 10am,218932.11,17-03-2025 10:00,29.36,47.57
2025,17-Mar 11am,221167.67,17-03-2025 11:00,29.2,53.88
2025,17-Mar 12pm,218625.17,17-03-2025 12:00,32.05,48.27
2025,17-Mar 1pm,213640.81,17-03-2025 13:00,32.11,50.67
2025,17-Mar 2pm,211413.25,17-03-2025 14:00,31.59,48.98
2025,17-Mar 3pm,213476.87,17-03-2025 15:00,32.97,45.74
2025,17-Mar 4pm,212993.19,17-03-2025 16:00,32.69,48.63
2025,17-Mar 5pm,209175.89,17-03-2025 17:00,32.71,49.08
2025,17-Mar 6pm,200587.86,17-03-2025 18:00,30.16,53.96
2025,17-Mar 7pm,208469.77,17-03-2025 19:00,30.41,48.24
2025,17-Mar 8pm,202363.68,17-03-2025 20:00,29.9,48.79
2025,17-Mar 9pm,195574.25,17-03-2025 21:00,26.71,62.83
2025,17-Mar 10pm,192883.42,17-03-2025 22:00,27.15,62.59
2025,17-Mar 11pm,193815.76,17-03-2025 23:00,27.37,62.98
2025,18-Mar 12am,189687.27,18-03-2025 00:00,24.25,64.54
2025,18-Mar 1am,187865.34,18-03-2025 01:00,24.37,62.96
2025,18-Mar 2am,183384.43,18-03-2025 02:00,24.04,59.08
2025,18-Mar 3am,180983.59,18-03-2025 03:00,24.25,63.22
2025,18-Mar 4am,181590.02,18-03-2025 04:00,23.64,60.09
2025,18-Mar 5am,186308.29,18-03-2025 05:00,23.85,57.78
2025,18-Mar 6am,192777.58,18-03-2025 06:00,25.89,58.03
2025,18-Mar 7am,204417.15,18-03-2025 07:00,26.01,57.24
2025,18-Mar 8am,206653.89,18-03-2025 08:00,26.43,56.45
2025,18-Mar 9am,213075.96,18-03-2025 09:00,29.37,46.84
2025,18-Mar 10am,219918.23,18-03-2025 10:00,28.63,35.63
2025,18-Mar 11am,220645.54,18-03-2025 11:00,28.67,43.88
2025,18-Mar 12pm,216908.45,18-03-2025 12:00,31.86,54.31
2025,18-Mar 1pm,210742.09,18-03-2025 13:00,31.79,50.87
2025,18-Mar 2pm,208979.56,18-03-2025 14:00,32.11,53.4
2025,18-Mar 3pm,213055.43,18-03-2025 15:00,33.4,46.84
2025,18-Mar 4pm,213895.14,18-03-2025 16:00,33.46,54.02
2025,18-Mar 5pm,210587.37,18-03-2025 17:00,33.15,50.06
2025,18-Mar 6pm,205099.48,18-03-2025 18:00,30.34,45.67
2025,18-Mar 7pm,209660.63,18-03-2025 19:00,30.03,46.41
2025,18-Mar 8pm,204434.6,18-03-2025 20:00,29.71,48.09
2025,18-Mar 9pm,197290.46,18-03-2025 21:00,27.02,55.44
2025,18-Mar 10pm,194045.13,18-03-2025 22:00,27.06,58.09
2025,18-Mar 11pm,194757.78,18-03-2025 23:00,27.24,55.6
2025,19-Mar 12am,190563.61,19-03-2025 00:00,23.72,57.36
2025,19-Mar 1am,188982.36,19-03-2025 01:00,23.87,57.66
2025,19-Mar 2am,185045.92,19-03-2025 02:00,23.86,64.94
2025,19-Mar 3am,182624.65,19-03-2025 03:00,24.46,57.36
2025,19-Mar 4am,182736.17,19-03-2025 04:00,23.94,57.39
2025,19-Mar 5am,187222.35,19-03-2025 05:00,24.26,61.87
2025,19-Mar 6am,193986.96,19-03-2025 06:00,26.25,63.59
2025,19-Mar 7am,205087.5,19-03-2025 07:00,25.77,58.87
2025,19-Mar 8am,208815.61,19-03-2025 08:00,26.07,63.76
2025,19-Mar 9am,216193.59,19-03-2025 09:00,29.39,48.4
2025,19-Mar 10am,223799.28,19-03-2025 10:00,28.98,36.97
2025,19-Mar 11am,223829.22,19-03-2025 11:00,29.45,48.3
2025,19-Mar 12pm,219960.15,19-03-2025 12:00,31.71,51.09
2025,19-Mar 1pm,214655.88,19-03-2025 13:00,31.57,48.67
2025,19-Mar 2pm,213252.44,19-03-2025 14:00,32.39,51.73
2025,19-Mar 3pm,216653.29,19-03-2025 15:00,33.35,47.37
2025,19-Mar 4pm,217755.28,19-03-2025 16:00,33.49,52.01
2025,19-Mar 5pm,215538.69,19-03-2025 17:00,33.18,48.47
2025,19-Mar 6pm,204048.73,19-03-2025 18:00,30.44,49.56
2025,19-Mar 7pm,209680.38,19-03-2025 19:00,30.33,50.58
2025,19-Mar 8pm,204723.93,19-03-2025 20:00,30.34,51.86
2025,19-Mar 9pm,197873.85,19-03-2025 21:00,27.07,57.39
2025,19-Mar 10pm,195633.89,19-03-2025 22:00,26.88,63.36
2025,19-Mar 11pm,196346.8,19-03-2025 23:00,27.43,62.22
2025,20-Mar 12am,191345.72,20-03-2025 00:00,23.93,57.34
2025,20-Mar 1am,189600.31,20-03-2025 01:00,24.04,64.75
2025,20-Mar 2am,185284.71,20-03-2025 02:00,23.95,61.65
2025,20-Mar 3am,183238.07,20-03-2025 03:00,24.06,59.52
2025,20-Mar 4am,183975.5,20-03-2025 04:00,23.97,56.58
2025,20-Mar 5am,188245.12,20-03-2025 05:00,23.55,60.33
2025,20-Mar 6am,194866.07,20-03-2025 06:00,26.38,56.65
2025,20-Mar 7am,204046.18,20-03-2025 07:00,25.94,59.29
2025,20-Mar 8am,205896.15,20-03-2025 08:00,26.09,59.09
2025,20-Mar 9am,213395.09,20-03-2025 09:00,28.64,42.2
2025,20-Mar 10am,222541.99,20-03-2025 10:00,28.5,36.92
2025,20-Mar 11am,223075.36,20-03-2025 11:00,28.75,43.22
2025,20-Mar 12pm,219542.52,20-03-2025 12:00,32.2,48.26
2025,20-Mar 1pm,214077.01,20-03-2025 13:00,31.6,49.44
2025,20-Mar 2pm,211157.17,20-03-2025 14:00,32.41,52.72
2025,20-Mar 3pm,216228.73,20-03-2025 15:00,32.72,51.25
2025,20-Mar 4pm,215669.63,20-03-2025 16:00,32.7,48.08
2025,20-Mar 5pm,212895.72,20-03-2025 17:00,32.68,48.86
2025,20-Mar 6pm,203580.51,20-03-2025 18:00,29.51,48.06
2025,20-Mar 7pm,207660.69,20-03-2025 19:00,30.27,50.95
2025,20-Mar 8pm,201430.73,20-03-2025 20:00,30.38,48.33
2025,20-Mar 9pm,195112.6,20-03-2025 21:00,27.11,62.26
2025,20-Mar 10pm,193376.69,20-03-2025 22:00,26.69,60.8
2025,20-Mar 11pm,193430.3,20-03-2025 23:00,26.79,56.46
2025,21-Mar 12am,188743.1,21-03-2025 00:00,23.98,58.1
2025,21-Mar 1am,187290.32,21-03-2025 01:00,24.45,57.21
2025,21-Mar 2am,183642.35,21-03-2025 02:00,23.75,58.9
2025,21-Mar 3am,181501.14,21-03-2025 03:00,24.23,60.16
2025,21-Mar 4am,182192.79,21-03-2025 04:00,23.94,60.07
2025,21-Mar 5am,186156.37,21-03-2025 05:00,23.8,62.55
2025,21-Mar 6am,193671.51,21-03-2025 06:00,25.96,56.89
2025,21-Mar 7am,203823.38,21-03-2025 07:00,25.57,64.46
2025,21-Mar 8am,206998.05,21-03-2025 08:00,26.3,58.43
2025,21-Mar 9am,214678.69,21-03-2025 09:00,28.74,38
2025,21-Mar 10am,223645.49,21-03-2025 10:00,29.23,51.85
2025,21-Mar 11am,223865.14,21-03-2025 11:00,28.57,43.06
2025,21-Mar 12pm,221219.2,21-03-2025 12:00,32.46,48.78
2025,21-Mar 1pm,213965.36,21-03-2025 13:00,31.69,52.47
2025,21-Mar 2pm,210762.53,21-03-2025 14:00,32.38,53.84
2025,21-Mar 3pm,213399.09,21-03-2025 15:00,33.31,52.67
2025,21-Mar 4pm,212741.82,21-03-2025 16:00,33.47,45.34
2025,21-Mar 5pm,207456.14,21-03-2025 17:00,32.98,53.27
2025,21-Mar 6pm,200788.96,21-03-2025 18:00,30.23,52.74
2025,21-Mar 7pm,204805.56,21-03-2025 19:00,29.87,51.69
2025,21-Mar 8pm,199646.25,21-03-2025 20:00,29.68,52.6
2025,21-Mar 9pm,190928.03,21-03-2025 21:00,26.94,64.79
2025,21-Mar 10pm,188194.02,21-03-2025 22:00,26.67,59.31
2025,21-Mar 11pm,188510.07,21-03-2025 23:00,27.48,55.67
2025,22-Mar 12am,183294.02,22-03-2025 00:00,23.6,59.61
2025,22-Mar 1am,180624.85,22-03-2025 01:00,24.09,55.46
2025,22-Mar 2am,177022.97,22-03-2025 02:00,24.13,57.94
2025,22-Mar 3am,173723.17,22-03-2025 03:00,24.04,60.87
2025,22-Mar 4am,174778.42,22-03-2025 04:00,24.16,58.1
2025,22-Mar 5am,178807.18,22-03-2025 05:00,23.62,61.85
2025,22-Mar 6am,184800.27,22-03-2025 06:00,26.06,63.22
2025,22-Mar 7am,195253.1,22-03-2025 07:00,25.79,59.2
2025,22-Mar 8am,199265.14,22-03-2025 08:00,26.44,64
2025,22-Mar 9am,207842.74,22-03-2025 09:00,29.26,45.8
2025,22-Mar 10am,215133.56,22-03-2025 10:00,29.47,53.4
2025,22-Mar 11am,214871.58,22-03-2025 11:00,28.54,43.29
2025,22-Mar 12pm,211097.79,22-03-2025 12:00,31.79,48.22
2025,22-Mar 1pm,204667.05,22-03-2025 13:00,31.7,47.99
2025,22-Mar 2pm,202570.72,22-03-2025 14:00,31.51,48.05
2025,22-Mar 3pm,203468.94,22-03-2025 15:00,32.74,53.11
2025,22-Mar 4pm,203059.3,22-03-2025 16:00,33.18,53.32
2025,22-Mar 5pm,200315.71,22-03-2025 17:00,32.73,48.3
2025,22-Mar 6pm,193970.37,22-03-2025 18:00,30.01,50.93
2025,22-Mar 7pm,200346.39,22-03-2025 19:00,30.39,46.39
2025,22-Mar 8pm,195875.6,22-03-2025 20:00,30.19,49.69
2025,22-Mar 9pm,189247.34,22-03-2025 21:00,26.89,64.99
2025,22-Mar 10pm,185846.87,22-03-2025 22:00,26.87,56.59
2025,22-Mar 11pm,186893.53,22-03-2025 23:00,26.96,64.48
2025,23-Mar 12am,181805.55,23-03-2025 00:00,23.68,63.24
2025,23-Mar 1am,179157.96,23-03-2025 01:00,24.13,64.72
2025,23-Mar 2am,175255.39,23-03-2025 02:00,23.86,56.8
2025,23-Mar 3am,172842.53,23-03-2025 03:00,24.35,57.14
2025,23-Mar 4am,173387.83,23-03-2025 04:00,24.26,55.17
2025,23-Mar 5am,176061.37,23-03-2025 05:00,24.11,62.25
2025,23-Mar 6am,181295.09,23-03-2025 06:00,25.86,61.44
2025,23-Mar 7am,188972.96,23-03-2025 07:00,25.71,56.78
2025,23-Mar 8am,191194.52,23-03-2025 08:00,26.28,62.91
2025,23-Mar 9am,196683.23,23-03-2025 09:00,28.99,37.99
2025,23-Mar 10am,202559.7,23-03-2025 10:00,28.72,36.35
2025,23-Mar 11am,201457.35,23-03-2025 11:00,28.7,39.23
2025,23-Mar 12pm,198406.18,23-03-2025 12:00,31.67,45.91
2025,23-Mar 1pm,195458.81,23-03-2025 13:00,32.28,47.63
2025,23-Mar 2pm,193110.12,23-03-2025 14:00,31.73,48.71
2025,23-Mar 3pm,194096.67,23-03-2025 15:00,33.03,53.52
2025,23-Mar 4pm,194223.68,23-03-2025 16:00,32.95,52.93
2025,23-Mar 5pm,188235.51,23-03-2025 17:00,33.08,49.43
2025,23-Mar 6pm,183251.96,23-03-2025 18:00,30.38,52.25
2025,23-Mar 7pm,193200.18,23-03-2025 19:00,30.37,50.69
2025,23-Mar 8pm,190656.45,23-03-2025 20:00,29.95,48.41
2025,23-Mar 9pm,185322.59,23-03-2025 21:00,26.52,62.26
2025,23-Mar 10pm,182957.85,23-03-2025 22:00,26.93,61.83
2025,23-Mar 11pm,183308.22,23-03-2025 23:00,27.11,61.19
2025,24-Mar 12am,178734.9,24-03-2025 00:00,24.06,61.18
2025,24-Mar 1am,176437.07,24-03-2025 01:00,24.15,61.83
2025,24-Mar 2am,173046.76,24-03-2025 02:00,23.65,58.85
2025,24-Mar 3am,170425.24,24-03-2025 03:00,24.15,63.69
2025,24-Mar 4am,170938.22,24-03-2025 04:00,23.68,56.62
2025,24-Mar 5am,176086.68,24-03-2025 05:00,24.25,63.84
2025,24-Mar 6am,184185.7,24-03-2025 06:00,25.84,58.42
2025,24-Mar 7am,196924.49,24-03-2025 07:00,26.21,56.25
2025,24-Mar 8am,201452.39,24-03-2025 08:00,25.55,61
2025,24-Mar 9am,209006.74,24-03-2025 09:00,28.91,38.76
2025,24-Mar 10am,217245.84,24-03-2025 10:00,29.21,53.15
2025,24-Mar 11am,218018.56,24-03-2025 11:00,28.73,39.31
2025,24-Mar 12pm,213552.31,24-03-2025 12:00,32.3,51.69
2025,24-Mar 1pm,209099.56,24-03-2025 13:00,32.13,48.08
2025,24-Mar 2pm,206689.37,24-03-2025 14:00,32.09,47.09
2025,24-Mar 3pm,206998.96,24-03-2025 15:00,32.85,48.88
2025,24-Mar 4pm,210480.06,24-03-2025 16:00,32.98,51.07
2025,24-Mar 5pm,210968.52,24-03-2025 17:00,33.1,51.57
2025,24-Mar 6pm,203603.95,24-03-2025 18:00,29.97,50.78
2025,24-Mar 7pm,209189.1,24-03-2025 19:00,30.2,54.88
2025,24-Mar 8pm,204881.29,24-03-2025 20:00,29.93,51.91
2025,24-Mar 9pm,198182.46,24-03-2025 21:00,26.7,64.32
2025,24-Mar 10pm,195403.15,24-03-2025 22:00,26.71,56.18
2025,24-Mar 11pm,195531.97,24-03-2025 23:00,26.51,55.61
2025,25-Mar 12am,189884.71,25-03-2025 00:00,23.8,58.11
2025,25-Mar 1am,187203.4,25-03-2025 01:00,24.25,56.37
2025,25-Mar 2am,182743.13,25-03-2025 02:00,24.29,60.26
2025,25-Mar 3am,179956.93,25-03-2025 03:00,23.7,60.19
2025,25-Mar 4am,180264.24,25-03-2025 04:00,24.46,60.75
2025,25-Mar 5am,184665.59,25-03-2025 05:00,24,62.45
2025,25-Mar 6am,191759.04,25-03-2025 06:00,26.42,64.71
2025,25-Mar 7am,202253.41,25-03-2025 07:00,26.21,63.78
2025,25-Mar 8am,205342.16,25-03-2025 08:00,26.22,56.18
2025,25-Mar 9am,213246.71,25-03-2025 09:00,28.59,38.39
2025,25-Mar 10am,219328.84,25-03-2025 10:00,28.72,37.56
2025,25-Mar 11am,219255.56,25-03-2025 11:00,28.51,36.77
2025,25-Mar 12pm,215696.12,25-03-2025 12:00,32.22,50.45
2025,25-Mar 1pm,209812.19,25-03-2025 13:00,31.84,50.53
2025,25-Mar 2pm,208330.85,25-03-2025 14:00,32.29,47.27
2025,25-Mar 3pm,212000.38,25-03-2025 15:00,32.84,52.12
2025,25-Mar 4pm,212516.06,25-03-2025 16:00,33.32,52.33
2025,25-Mar 5pm,210546.65,25-03-2025 17:00,32.63,45.21
2025,25-Mar 6pm,203242.63,25-03-2025 18:00,29.67,48.96
2025,25-Mar 7pm,209531.71,25-03-2025 19:00,29.84,53.9
2025,25-Mar 8pm,205889.07,25-03-2025 20:00,29.91,50.2
2025,25-Mar 9pm,198798.1,25-03-2025 21:00,26.85,58.48
2025,25-Mar 10pm,195549.63,25-03-2025 22:00,27.26,57.54
2025,25-Mar 11pm,195890.72,25-03-2025 23:00,26.6,57.43
2025,26-Mar 12am,191449.64,26-03-2025 00:00,23.85,56
2025,26-Mar 1am,189246.76,26-03-2025 01:00,24.34,63.17
2025,26-Mar 2am,184458.35,26-03-2025 02:00,23.57,55.87
2025,26-Mar 3am,181645.04,26-03-2025 03:00,24.44,57.92
2025,26-Mar 4am,181174.02,26-03-2025 04:00,24.49,55.46
2025,26-Mar 5am,184645.38,26-03-2025 05:00,23.59,62.81
2025,26-Mar 6am,191548.68,26-03-2025 06:00,25.79,55.39
2025,26-Mar 7am,201195.21,26-03-2025 07:00,25.87,58.08
2025,26-Mar 8am,204985.05,26-03-2025 08:00,26.28,60.73
2025,26-Mar 9am,214375.78,26-03-2025 09:00,29.1,49.1
2025,26-Mar 10am,221619.11,26-03-2025 10:00,29.14,47.82
2025,26-Mar 11am,221494.41,26-03-2025 11:00,29.26,47.75
2025,26-Mar 12pm,218584.52,26-03-2025 12:00,31.62,52.98
2025,26-Mar 1pm,212845.71,26-03-2025 13:00,32.33,54.74
2025,26-Mar 2pm,210600.33,26-03-2025 14:00,32.21,48.48
2025,26-Mar 3pm,213458.18,26-03-2025 15:00,33.08,45.39
2025,26-Mar 4pm,213320.07,26-03-2025 16:00,33.39,45.37
2025,26-Mar 5pm,210610.3,26-03-2025 17:00,33.2,52.59
2025,26-Mar 6pm,203751.56,26-03-2025 18:00,29.7,50.52
2025,26-Mar 7pm,209501.09,26-03-2025 19:00,29.93,52.84
2025,26-Mar 8pm,207072.86,26-03-2025 20:00,29.99,51.97
2025,26-Mar 9pm,200223.84,26-03-2025 21:00,26.56,64.08
2025,26-Mar 10pm,198590,26-03-2025 22:00,27.45,63.86
2025,26-Mar 11pm,198660.41,26-03-2025 23:00,26.63,62.88
2025,27-Mar 12am,194272.24,27-03-2025 00:00,24.2,59.75
2025,27-Mar 1am,191198.47,27-03-2025 01:00,24.01,58.08
2025,27-Mar 2am,186545.07,27-03-2025 02:00,23.53,60.07
2025,27-Mar 3am,183914.69,27-03-2025 03:00,24.42,60.02
2025,27-Mar 4am,184248.85,27-03-2025 04:00,24.35,61.1
2025,27-Mar 5am,187693.65,27-03-2025 05:00,24.02,56.86
2025,27-Mar 6am,193548.32,27-03-2025 06:00,25.73,61.56
2025,27-Mar 7am,202062.04,27-03-2025 07:00,25.62,59.57
2025,27-Mar 8am,205373.03,27-03-2025 08:00,25.86,61.2
2025,27-Mar 9am,213341.46,27-03-2025 09:00,28.76,37.4
2025,27-Mar 10am,221313.89,27-03-2025 10:00,29.01,49.34
2025,27-Mar 11am,221731.67,27-03-2025 11:00,29.47,47.1
2025,27-Mar 12pm,218309.67,27-03-2025 12:00,32.07,53.75
2025,27-Mar 1pm,211799.92,27-03-2025 13:00,32.39,49.88
2025,27-Mar 2pm,210454.52,27-03-2025 14:00,32.15,47.25
2025,27-Mar 3pm,213539.81,27-03-2025 15:00,32.98,45.41
2025,27-Mar 4pm,214958.49,27-03-2025 16:00,33.35,51.76
2025,27-Mar 5pm,212402.71,27-03-2025 17:00,32.97,47.15
2025,27-Mar 6pm,203399.33,27-03-2025 18:00,30.37,54.9
2025,27-Mar 7pm,211084.4,27-03-2025 19:00,29.79,50.34
2025,27-Mar 8pm,208742.42,27-03-2025 20:00,29.63,47.89
2025,27-Mar 9pm,202809.31,27-03-2025 21:00,27.36,61.58
2025,27-Mar 10pm,201113.04,27-03-2025 22:00,27.09,57.75
2025,27-Mar 11pm,202236.37,27-03-2025 23:00,27.39,63.2
2025,28-Mar 12am,197200.49,28-03-2025 00:00,24.44,58.08
2025,28-Mar 1am,193872.09,28-03-2025 01:00,23.55,64.88
2025,28-Mar 2am,189786.73,28-03-2025 02:00,24,61.05
2025,28-Mar 3am,186887.67,28-03-2025 03:00,23.87,63.44
2025,28-Mar 4am,186998.48,28-03-2025 04:00,24.13,55.73
2025,28-Mar 5am,190489.39,28-03-2025 05:00,24.29,58.48
2025,28-Mar 6am,196481.02,28-03-2025 06:00,25.78,62.37
2025,28-Mar 7am,204806.23,28-03-2025 07:00,26.06,61.55
2025,28-Mar 8am,205950.3,28-03-2025 08:00,26.21,56.94
2025,28-Mar 9am,212022.51,28-03-2025 09:00,28.63,38.56
2025,28-Mar 10am,218851.88,28-03-2025 10:00,29.31,47.63
2025,28-Mar 11am,217168.43,28-03-2025 11:00,29.11,51.13
2025,28-Mar 12pm,213772.37,28-03-2025 12:00,32.45,48.45
2025,28-Mar 1pm,210581.57,28-03-2025 13:00,31.84,48.09
2025,28-Mar 2pm,206107.43,28-03-2025 14:00,31.61,47.07
2025,28-Mar 3pm,212434.69,28-03-2025 15:00,33.01,49.09
2025,28-Mar 4pm,213492.65,28-03-2025 16:00,32.59,46.96
2025,28-Mar 5pm,212541.28,28-03-2025 17:00,33.47,54.63
2025,28-Mar 6pm,206583.31,28-03-2025 18:00,29.54,46.55
2025,28-Mar 7pm,211188.91,28-03-2025 19:00,30.25,54.13
2025,28-Mar 8pm,210373.6,28-03-2025 20:00,30.03,49.28
2025,28-Mar 9pm,204529.84,28-03-2025 21:00,26.87,58.78
2025,28-Mar 10pm,202421.29,28-03-2025 22:00,26.57,57.31
2025,28-Mar 11pm,203054.47,28-03-2025 23:00,27.12,61.36
2025,29-Mar 12am,197624.74,29-03-2025 00:00,24.09,61.86
2025,29-Mar 1am,194321.44,29-03-2025 01:00,23.78,59.68
2025,29-Mar 2am,189844.39,29-03-2025 02:00,24.41,55.56
2025,29-Mar 3am,186094.1,29-03-2025 03:00,23.8,64.19
2025,29-Mar 4am,185835.96,29-03-2025 04:00,23.95,64.8
2025,29-Mar 5am,188885.55,29-03-2025 05:00,24.04,59.31
2025,29-Mar 6am,194560.56,29-03-2025 06:00,25.6,61.14
2025,29-Mar 7am,200972.42,29-03-2025 07:00,26.43,59.5
2025,29-Mar 8am,200736.4,29-03-2025 08:00,25.87,58.22
2025,29-Mar 9am,206507.72,29-03-2025 09:00,28.58,35.77
2025,29-Mar 10am,212295.42,29-03-2025 10:00,28.89,39.56
2025,29-Mar 11am,212587.61,29-03-2025 11:00,29.1,53.18
2025,29-Mar 12pm,209541.49,29-03-2025 12:00,32.01,45.17
2025,29-Mar 1pm,203014.67,29-03-2025 13:00,32.19,50.82
2025,29-Mar 2pm,202990,29-03-2025 14:00,31.56,53.81
2025,29-Mar 3pm,209905.81,29-03-2025 15:00,32.78,47.18
2025,29-Mar 4pm,210924.67,29-03-2025 16:00,33.32,46.83
2025,29-Mar 5pm,207230.53,29-03-2025 17:00,32.58,52.72
2025,29-Mar 6pm,199024.08,29-03-2025 18:00,30.36,47.55
2025,29-Mar 7pm,208073.1,29-03-2025 19:00,29.59,46.92
2025,29-Mar 8pm,206454.65,29-03-2025 20:00,30.33,48.78
2025,29-Mar 9pm,199942.82,29-03-2025 21:00,26.86,58.93
2025,29-Mar 10pm,197987.88,29-03-2025 22:00,27.11,63.74
2025,29-Mar 11pm,199274.34,29-03-2025 23:00,26.65,61.18
2025,30-Mar 12am,194209.5,30-03-2025 00:00,23.57,59.06
2025,30-Mar 1am,191754.32,30-03-2025 01:00,23.72,60.34
2025,30-Mar 2am,187290.65,30-03-2025 02:00,23.63,64.54
2025,30-Mar 3am,184202.68,30-03-2025 03:00,23.81,56.13
2025,30-Mar 4am,184525.58,30-03-2025 04:00,24.01,57.08
2025,30-Mar 5am,187857.25,30-03-2025 05:00,24.09,64.63
2025,30-Mar 6am,192296.18,30-03-2025 06:00,26.29,64.57
2025,30-Mar 7am,198231.61,30-03-2025 07:00,26.16,56.77
2025,30-Mar 8am,198754.3,30-03-2025 08:00,26.11,56.45
2025,30-Mar 9am,203826.24,30-03-2025 09:00,28.91,39.21
2025,30-Mar 10am,206745.52,30-03-2025 10:00,28.97,35.5
2025,30-Mar 11am,205653.43,30-03-2025 11:00,28.91,41.55
2025,30-Mar 12pm,199133.47,30-03-2025 12:00,32.34,45.77
2025,30-Mar 1pm,195730.18,30-03-2025 13:00,31.73,45.58
2025,30-Mar 2pm,194008.96,30-03-2025 14:00,31.51,49.85
2025,30-Mar 3pm,198075.25,30-03-2025 15:00,33.15,54.58
2025,30-Mar 4pm,199477.87,30-03-2025 16:00,32.7,49.27
2025,30-Mar 5pm,193378.3,30-03-2025 17:00,33.39,48.56
2025,30-Mar 6pm,185421.99,30-03-2025 18:00,30.36,54.98
2025,30-Mar 7pm,195023.05,30-03-2025 19:00,29.58,50.32
2025,30-Mar 8pm,194394.02,30-03-2025 20:00,29.61,48.75
2025,30-Mar 9pm,190633.45,30-03-2025 21:00,27,58.86
2025,30-Mar 10pm,189566.1,30-03-2025 22:00,27.11,56.95
2025,30-Mar 11pm,191410.49,30-03-2025 23:00,26.77,60.12
2025,31-Mar 12am,187805.76,31-03-2025 00:00,24.22,59.39
2025,31-Mar 1am,185443.73,31-03-2025 01:00,24.09,57.71
2025,31-Mar 2am,181152.4,31-03-2025 02:00,23.82,56.61
2025,31-Mar 3am,177510.21,31-03-2025 03:00,23.53,58.11
2025,31-Mar 4am,177161.15,31-03-2025 04:00,24.25,60.09
2025,31-Mar 5am,182745,31-03-2025 05:00,23.71,55.58
2025,31-Mar 6am,191569.01,31-03-2025 06:00,26.33,56.54
2025,31-Mar 7am,202405.04,31-03-2025 07:00,25.92,64.48
2025,31-Mar 8am,203077.53,31-03-2025 08:00,26.08,60.43
2025,31-Mar 9am,208292.2,31-03-2025 09:00,29.37,45.63
2025,31-Mar 10am,212924.24,31-03-2025 10:00,29.36,51.93
2025,31-Mar 11am,211337.52,31-03-2025 11:00,28.87,35.62
2025,31-Mar 12pm,207526.3,31-03-2025 12:00,31.71,52.39
2025,31-Mar 1pm,202501.74,31-03-2025 13:00,32.28,52.5
2025,31-Mar 2pm,201732.16,31-03-2025 14:00,31.93,51.51
2025,31-Mar 3pm,208016.99,31-03-2025 15:00,32.69,52.32
2025,31-Mar 4pm,208141.3,31-03-2025 16:00,33.4,45.88
2025,31-Mar 5pm,204012.28,31-03-2025 17:00,32.7,52.27
2025,31-Mar 6pm,195818.39,31-03-2025 18:00,29.53,46.37
2025,31-Mar 7pm,201884.6,31-03-2025 19:00,29.52,48.4
2025,31-Mar 8pm,198745.39,31-03-2025 20:00,30.12,54.43
2025,31-Mar 9pm,192936.47,31-03-2025 21:00,27.16,60.03
2025,31-Mar 10pm,192026.73,31-03-2025 22:00,26.81,64.67
2025,31-Mar 11pm,194511.65,31-03-2025 23:00,26.82,55.89
2025,01-Apr 12am,189656.5,01-04-2025 00:00,27.84,59.78
2025,01-Apr 1am,186818.51,01-04-2025 01:00,28.18,35.62
2025,01-Apr 2am,182446.63,01-04-2025 02:00,27.56,61.3
2025,01-Apr 3am,180043.45,01-04-2025 03:00,28.43,35.79
2025,01-Apr 4am,178363.59,01-04-2025 04:00,27.72,56.75
2025,01-Apr 5am,182280.93,01-04-2025 05:00,28.5,37.59
2025,01-Apr 6am,189323.26,01-04-2025 06:00,29.67,52.49
2025,01-Apr 7am,197452.79,01-04-2025 07:00,30.27,46.64
2025,01-Apr 8am,198797.01,01-04-2025 08:00,29.72,53.47
2025,01-Apr 9am,207173.32,01-04-2025 09:00,32.58,46.32
2025,01-Apr 10am,214498.1,01-04-2025 10:00,33.37,45.35
2025,01-Apr 11am,211953.8,01-04-2025 11:00,33.36,48.95
2025,01-Apr 12pm,208503,01-04-2025 12:00,35.9,44.79
2025,01-Apr 1pm,204169.47,01-04-2025 13:00,36.2,36.1
2025,01-Apr 2pm,201941.61,01-04-2025 14:00,36.06,36.02
2025,01-Apr 3pm,206945.56,01-04-2025 15:00,37.35,42.51
2025,01-Apr 4pm,206480.29,01-04-2025 16:00,36.82,38.12
2025,01-Apr 5pm,203197.94,01-04-2025 17:00,37.02,42.17
2025,01-Apr 6pm,194100.29,01-04-2025 18:00,33.99,47
2025,01-Apr 7pm,202011.75,01-04-2025 19:00,33.85,49.6
2025,01-Apr 8pm,200449.65,01-04-2025 20:00,34.39,47.65
2025,01-Apr 9pm,194561.81,01-04-2025 21:00,30.67,49.52
2025,01-Apr 10pm,192740.04,01-04-2025 22:00,30.65,52.69
2025,01-Apr 11pm,193830.11,01-04-2025 23:00,31.08,52.62
2025,02-Apr 12am,189930.99,02-04-2025 00:00,28.16,40.16
2025,02-Apr 1am,186703.9,02-04-2025 01:00,27.69,64.28
2025,02-Apr 2am,181735.71,02-04-2025 02:00,27.89,57.64
